area,no2_mean,no2_min,no2_max,no2_std,no2_count,date
Sabarmati,0.00011331486138319462,6.166377576792856e-05,0.0001545901768446,2.518595280326792e-05,49,2023-06-01
Sabarmati,0.00010280511280511081,6.3002142942912e-05,0.0001882251526694,2.4678736518036182e-05,48,2023-07-01
Sabarmati,8.038233743363613e-05,5.5548884120091954e-05,0.0001174819708511,1.3256244849873037e-05,51,2023-08-01
Sabarmati,0.00011147320132857176,7.467136364997433e-05,0.0001739881166587,2.3631070365401126e-05,47,2023-09-01
Sabarmati,0.00016123229518923818,9.068896420114042e-05,0.0003128846009011,5.0430060238945664e-05,48,2023-10-01
Sabarmati,0.0001395636162067494,9.198809643991912e-05,0.0004335149421477,6.548875370862723e-05,49,2023-11-01
Sabarmati,0.000115349778074396,6.551864822283364e-05,0.0002350344993895,3.322432916673185e-05,52,2023-12-01
Sabarmati,0.00013725221356442952,7.634070061611177e-05,0.0002970175146119,4.2872990777062985e-05,52,2024-01-01
Sabarmati,0.0001306320287946892,7.327001676926306e-05,0.0002903273823734,4.5455182948920415e-05,51,2024-02-01
Sabarmati,0.00014319893574355703,8.752063206787584e-05,0.0002491394989191,3.831699206008131e-05,48,2024-03-01
Sabarmati,0.00013090519759236636,8.351232151030129e-05,0.0002195273427162,3.700691487729124e-05,46,2024-04-01
Sabarmati,0.00012150782641615114,4.4377924698659e-05,0.0002046116770807,2.757310873930511e-05,53,2024-05-01
Sabarmati,0.0001182807135518367,6.038575278204377e-05,0.000185782700096,2.4734519394957023e-05,51,2024-06-01
Sabarmati,9.132499186884606e-05,6.117110645278218e-05,0.0001463419242002,2.0949569859481264e-05,47,2024-07-01
Sabarmati,8.13170661011515e-05,5.814574850742335e-05,0.0001352817645024,1.4831758922822612e-05,52,2024-08-01
Sabarmati,9.325337633948991e-05,4.6029385146279584e-05,0.0001435463646273,2.1995745305894023e-05,51,2024-09-01
Sabarmati,0.00013229221779955367,4.3253481200183e-05,0.0002712417613432,4.305645404604328e-05,52,2024-10-01
Sabarmati,0.000138979003713351,8.397477483663549e-05,0.0002722471412914,3.596811282918694e-05,46,2024-11-01
Sabarmati,0.00013821315674373834,8.797304546834024e-05,0.0002972106563459,4.359458087719532e-05,48,2024-12-01
Sabarmati,0.0001396009672359327,7.486409951838414e-05,0.0002333484906018,4.174103024461633e-05,51,2025-01-01
Sabarmati,0.00013836014515301227,6.513906303609627e-05,0.0002381338069694,3.5421153536013966e-05,51,2025-02-01
Sabarmati,0.00015219278946342727,8.123535328954255e-05,0.0003595878081887,5.252126945562232e-05,68,2025-03-01
Sabarmati,0.00012536791598687907,8.664526433322747e-05,0.0002175044685446,2.7698096633251007e-05,86,2025-04-01
Sabarmati,0.0001424089974963242,7.558228739682269e-05,0.000187234065379,2.391713511014196e-05,80,2025-05-01
Sabarmati,0.00010656575107665235,6.934816734724265e-05,0.000145605165407,1.9147099694517752e-05,60,2025-06-01
Sabarmati,8.61513118605846e-05,6.193846232461372e-05,0.0001224722463449,1.3479686077342347e-05,54,2025-07-01
Sabarmati,8.450272552938954e-05,6.009728167554868e-05,0.0001150393150188,1.21856818249111e-05,53,2025-08-01
Sabarmati,9.955007285619843e-05,5.528990083295099e-05,0.0001617510197653,2.356597790881017e-05,61,2025-09-01
Sabarmati,0.00010876621349156616,6.690824233166576e-05,0.0002424090649506,2.965107651715211e-05,56,2025-10-01
Sabarmati,0.00012454779418218461,7.708619886085628e-05,0.0002447006067969,3.301195138423043e-05,47,2025-11-01
Sabarmati,0.00014888887949039982,7.947504455488153e-05,0.0003332091390104,4.7454875270031614e-05,51,2025-12-01
Sabarmati,0.00011907382156671679,6.881073765597593e-05,0.0001791516315997,2.460335314893613e-05,50,2026-01-01
Sabarmati,0.00013436075717593985,6.448563692128614e-05,0.0002253759445501,4.003072235682273e-05,48,2026-02-01
Sabarmati,0.00014644397383617412,8.69545645350728e-05,0.0002988115599551,4.902449063971694e-05,35,2026-03-01
Sarkhej,9.912849705566394e-05,6.385022425092757e-05,0.0002013723110687,2.742290260655146e-05,35,2018-07-01
Sarkhej,8.965247690496515e-05,5.63060102416115e-05,0.0002588125062175,3.6696504720471643e-05,39,2018-08-01
Sarkhej,9.21166915701858e-05,6.158606993267313e-05,0.0001810735037356,2.6620471485082746e-05,45,2018-09-01
Sarkhej,0.00014245824575275962,7.362863535995897e-05,0.0002596213307697,4.6809817655062044e-05,46,2018-10-01
Sarkhej,0.00016919792125546091,9.504948769741116e-05,0.000263187088012,3.436305330232339e-05,45,2018-11-01
Sarkhej,0.00017468190073922,0.0001019646012455,0.0002689273678697,3.745728978717089e-05,50,2018-12-01
Sarkhej,0.00017627088059612178,9.243285603588448e-05,0.0003954179885073,5.6261603947613554e-05,53,2019-01-01
Sarkhej,0.0001350825393601238,6.971411552621182e-05,0.0002205331402574,4.186299302871805e-05,45,2019-02-01
Sarkhej,0.0001313844572003542,7.107739298660204e-05,0.0002073867311444,3.661714716827997e-05,50,2019-03-01
Sarkhej,0.00011770874142137547,8.101304887727356e-05,0.0001842664980657,2.3192249846039566e-05,54,2019-04-01
Sarkhej,0.00010081477677469028,7.916006870800629e-05,0.0001516574702691,1.4249386208106704e-05,54,2019-05-01
Sarkhej,9.715021361305254e-05,7.547978656796012e-05,0.0001331201661004,1.1683758107709612e-05,47,2019-06-01
Sarkhej,9.672475886281789e-05,5.230635452013326e-05,0.0001707605606082,2.3693973932008383e-05,46,2019-07-01
Sarkhej,7.76661559392052e-05,4.788156729773618e-05,0.0001283993298354,1.6313708386602545e-05,54,2019-08-01
Sarkhej,8.761185113694554e-05,6.127424421720207e-05,0.000132614574656,1.6806270477138375e-05,52,2019-09-01
Sarkhej,0.00012254205892993464,4.008205723948777e-05,0.0002415255148662,4.718794805782183e-05,54,2019-10-01
Sarkhej,0.00012461099618794611,8.097362251542763e-05,0.0002212483086623,3.376195940959684e-05,46,2019-11-01
Sarkhej,0.00013185071192205848,8.571395884823376e-05,0.0001976587898987,2.7023735518038455e-05,48,2019-12-01
Sarkhej,0.00013363355313757266,4.9477302070392274e-05,0.0002500583875934,4.296100710617887e-05,50,2020-01-01
Sarkhej,0.0001374595747449912,8.070281182881445e-05,0.0002489075750689,3.990634006632079e-05,45,2020-02-01
Sarkhej,0.00011214824388887352,6.547944129831647e-05,0.000272237952933,4.708208359655441e-05,47,2020-03-01
Sarkhej,7.560582966394827e-05,5.2978154775130056e-05,9.210583549612976e-05,8.232009101306607e-06,49,2020-04-01
Sarkhej,7.738148931106954e-05,6.351132318985035e-05,8.932897507159033e-05,5.496061187028277e-06,52,2020-05-01
Sarkhej,9.377613451085033e-05,6.212043898296019e-05,0.0001449152041459,2.1493233072375262e-05,51,2020-06-01
Sarkhej,7.739638470086053e-05,6.020213913870825e-05,0.0001160206810244,1.2158350152024096e-05,44,2020-07-01
Sarkhej,7.039858074029284e-05,4.63672840851479e-05,0.0001036548783304,1.3384144317000793e-05,53,2020-08-01
Sarkhej,7.813292994896423e-05,5.25479954376471e-05,0.0001190082899542,1.6316120464914832e-05,49,2020-09-01
Sarkhej,0.00012713451638901257,6.365640001607651e-05,0.0002413937326735,5.032155122584627e-05,52,2020-10-01
Sarkhej,0.00012557875039551002,6.945434142837745e-05,0.0002048856660692,3.0062099693772207e-05,50,2020-11-01
Sarkhej,0.00017638323684644362,9.260619416985202e-05,0.0002698752124378,4.2865088397487386e-05,47,2020-12-01
Sarkhej,0.0002001544482047028,8.907738940470113e-05,0.0004050205120971,7.473573821125198e-05,49,2021-01-01
Sarkhej,0.00015863100644486263,6.441474307251142e-05,0.0004013761033461,6.909733861782073e-05,45,2021-02-01
Sarkhej,0.0001665761687375164,7.603834092150864e-05,0.0004391586118535,7.477534127824025e-05,50,2021-03-01
Sarkhej,0.0001202468180807256,7.957498420089345e-05,0.0002701260091271,3.675972804686552e-05,53,2021-04-01
Sarkhej,9.076419067737688e-05,5.945309709050389e-05,0.0001499549203235,1.4410217580409349e-05,54,2021-05-01
Sarkhej,9.146697258344144e-05,7.136025163186834e-05,0.0001123500260291,9.341036613486891e-06,49,2021-06-01
Sarkhej,9.43004427304748e-05,5.747350889068484e-05,0.0001273363977631,1.5182804336612308e-05,54,2021-07-01
Sarkhej,9.249259561053766e-05,6.797071186729997e-05,0.0001438499043728,1.8169621709154968e-05,49,2021-08-01
Sarkhej,9.009009138427783e-05,6.916081511721462e-05,0.0001706629212167,1.9142106743126298e-05,47,2021-09-01
Sarkhej,0.0001260412478268223,7.130943653941546e-05,0.0002161781017128,4.0106186500290484e-05,51,2021-10-01
Sarkhej,0.00014407338937289443,0.000102286634501,0.000267133052856,2.9156016660591143e-05,54,2021-11-01
Sarkhej,0.0001293770099102969,6.79477189438126e-05,0.0002291596534591,3.229850298740814e-05,51,2021-12-01
Sarkhej,0.00014455753404046397,6.903503861708432e-05,0.0002551607794985,4.275397452919614e-05,49,2022-01-01
Sarkhej,0.00013372121605343643,7.946409374562927e-05,0.0002618042344693,3.9667855908672874e-05,45,2022-02-01
Sarkhej,0.00011942007295702847,6.863975545670856e-05,0.0002394133098906,3.7619281385274314e-05,51,2022-03-01
Sarkhej,0.00010266085761794276,7.801850691520042e-05,0.0001498067323081,1.5577432133069454e-05,49,2022-04-01
Sarkhej,8.483376758932666e-05,5.355497148700419e-05,0.0001136146427701,1.1643494503777307e-05,51,2022-05-01
Sarkhej,9.385529708583646e-05,7.236150850077814e-05,0.0001428312550632,1.5258864885650117e-05,48,2022-06-01
Sarkhej,8.353584216375753e-05,5.290840194207616e-05,0.0001230654667478,1.9110679154945625e-05,50,2022-07-01
Sarkhej,8.192007142701563e-05,5.8915433935550166e-05,0.0001408492871403,1.986751526032384e-05,51,2022-08-01
Sarkhej,8.736196608936277e-05,6.619998992295617e-05,0.0001341133263819,1.727049118629376e-05,51,2022-09-01
Sarkhej,0.0001371363402175393,7.683211904619575e-05,0.0002291908604092,4.113939511197916e-05,52,2022-10-01
Sarkhej,0.00018841128969345,0.000125706391174,0.0002576824681291,3.123291373557548e-05,46,2022-11-01
Sarkhej,0.0001635102545879235,9.088537630941831e-05,0.0002874335914384,3.50208952323482e-05,77,2022-12-01
Sarkhej,0.00015453792905933874,8.784287603058078e-05,0.0002612928776711,3.467465769831859e-05,170,2023-01-01
Sarkhej,0.00017081286609153305,9.161292672057643e-05,0.0003343804898975,4.865325714706534e-05,214,2023-02-01
Sarkhej,0.0001400089112182897,9.160676256881832e-05,0.0002122795639528,3.5167545632365154e-05,120,2023-03-01
Sarkhej,0.00011386262834739365,8.392728780429633e-05,0.0002036835311558,2.251868375430262e-05,49,2023-04-01
Sarkhej,0.00010579690781243567,7.558932903653411e-05,0.0002044001679066,2.4929554950175136e-05,51,2023-05-01
Sarkhej,9.570143080485217e-05,6.392639579067398e-05,0.0001543138144776,1.6974177847368682e-05,49,2023-06-01
Sarkhej,8.92947138370517e-05,6.83802922500074e-05,0.0001379200548399,1.5973373168700497e-05,49,2023-07-01
Sarkhej,7.382460457002503e-05,5.1081018340582655e-05,9.579959811641835e-05,1.0109460411736786e-05,51,2023-08-01
Sarkhej,9.527924557268969e-05,6.575120848903653e-05,0.0001683752537997,2.1927614831585365e-05,47,2023-09-01
Sarkhej,0.00015364933732123632,8.148039259970187e-05,0.0003891328922623,7.043027043116629e-05,50,2023-10-01
Sarkhej,0.00015211440481711563,9.747153671925104e-05,0.0002604135449976,3.8369248950958974e-05,48,2023-11-01
Sarkhej,0.0001495226737273169,8.74073753576096e-05,0.0002635336569608,4.207527318205635e-05,52,2023-12-01
Sarkhej,0.00016111170145359234,8.910432370609682e-05,0.0003776856732261,5.404452267740183e-05,51,2024-01-01
Sarkhej,0.0001342449763426691,5.950456649415488e-05,0.0002576715542739,4.6868971298418884e-05,50,2024-02-01
Sarkhej,0.00012974004066506177,7.190134056143208e-05,0.0002187636244845,4.6306563747336655e-05,50,2024-03-01
Sarkhej,0.0001102581805908667,6.602949940349459e-05,0.0002633101317241,4.241782884405003e-05,46,2024-04-01
Sarkhej,0.00010427134900935109,3.913555647018026e-05,0.000162789164504,2.0770747819337595e-05,53,2024-05-01
Sarkhej,0.00010062198453197728,6.363669268706402e-05,0.0001270756473868,1.355630781193514e-05,51,2024-06-01
Sarkhej,8.42764075675221e-05,6.262904390879782e-05,0.0001189903225616,1.597885107754753e-05,48,2024-07-01
Sarkhej,7.16952398791535e-05,5.1672641013754734e-05,0.0001033066441666,1.0700399505653364e-05,53,2024-08-01
Sarkhej,7.91118208409071e-05,3.848645113751868e-05,0.0001277125847992,1.831485810282767e-05,50,2024-09-01
Sarkhej,0.0001399598484208285,5.822180173707737e-05,0.000256265432793,4.742693164658646e-05,52,2024-10-01
Sarkhej,0.00015787640632323219,7.30049878136571e-05,0.0002311639688933,2.917021249857335e-05,46,2024-11-01
Sarkhej,0.00013988117919157384,7.261045873294017e-05,0.0002088934175301,2.865345717093756e-05,49,2024-12-01
Sarkhej,0.00014540834117563663,8.234590441699563e-05,0.0002728013205341,4.2719179365527214e-05,51,2025-01-01
Sarkhej,0.0001365633235084707,7.442486094078987e-05,0.0002231947998903,3.6704164743011645e-05,52,2025-02-01
Sarkhej,0.00013926765624823104,6.291681347648442e-05,0.0002255129177383,4.915425590851359e-05,68,2025-03-01
Sarkhej,0.00010429218428673488,7.69769651550376e-05,0.0001904551548105,2.233541115687854e-05,87,2025-04-01
Sarkhej,0.00010775724495745282,8.204275383405659e-05,0.0001445199905822,1.2613924176196624e-05,80,2025-05-01
Sarkhej,9.383279219311489e-05,5.6879017817072506e-05,0.0001686139148659,2.1107252574993235e-05,59,2025-06-01
Sarkhej,7.7965859369167e-05,5.9193801089770895e-05,0.0001059084268368,9.903025828178578e-06,54,2025-07-01
Sarkhej,7.944063175867e-05,5.9533427925311865e-05,0.0001193081968353,1.3047675390337072e-05,53,2025-08-01
Sarkhej,8.45253393263378e-05,4.957123959223858e-05,0.0001325354241998,1.4293608280441106e-05,63,2025-09-01
Sarkhej,0.00011105749533148495,5.51938835923908e-05,0.000208183069811,4.401002468981369e-05,57,2025-10-01
Sarkhej,0.000151471647875146,6.103637443328532e-05,0.0002336524185505,4.370568018787911e-05,47,2025-11-01
Sarkhej,0.000192964259513366,0.0001167039666046,0.0003578911273206,4.774688076638005e-05,50,2025-12-01
Sarkhej,0.0001352808871705165,7.889643569790633e-05,0.0001959726064373,3.0703461327575716e-05,51,2026-01-01
Sarkhej,0.0001341018903387302,7.092622717949522e-05,0.0002223473455361,3.707671847249436e-05,48,2026-02-01
Sarkhej,0.00011586140942084801,6.431567791613452e-05,0.0001904915843624,2.8250281225288562e-05,35,2026-03-01
Satellite,0.00010690885625741492,6.922043746185929e-05,0.0002161935097881,3.227676831108777e-05,36,2018-07-01
Satellite,9.092776659710004e-05,5.612710303756097e-05,0.0002669904497452,3.734318822045868e-05,40,2018-08-01
Satellite,9.985763430228744e-05,5.999811686985482e-05,0.000191551313037,2.8594318628638527e-05,45,2018-09-01
Satellite,0.00017015666942490212,9.641272168209868e-05,0.0002783425816566,4.663079725517998e-05,46,2018-10-01
Satellite,0.00017920762471645778,0.0001095968429903,0.0002785767137538,3.3880861069577796e-05,45,2018-11-01
Satellite,0.00018444507618700802,0.0001008967592497,0.0003036830328477,4.67332828872448e-05,50,2018-12-01
Satellite,0.00018116870120848174,9.525171307923214e-05,0.0004238002183426,5.693978168461012e-05,53,2019-01-01
Satellite,0.00015014923777402232,7.472299544928333e-05,0.0003018951008903,5.0830983832016166e-05,44,2019-02-01
Satellite,0.00014336498736041648,8.408834043487509e-05,0.0003395629755686,4.7941567648705954e-05,50,2019-03-01
Satellite,0.00012724411179097493,9.311119892342475e-05,0.000229753319865,2.9263716514980914e-05,54,2019-04-01
Satellite,0.00011033719762013957,6.942052024930147e-05,0.000146876573019,1.4166260500820872e-05,54,2019-05-01
Satellite,0.00010506284280266792,7.095063169391372e-05,0.0001483003783676,1.4549331438318801e-05,48,2019-06-01
Satellite,0.00010444589276034992,6.026244534149123e-05,0.0002023609413299,2.895723488475472e-05,46,2019-07-01
Satellite,8.776516393723535e-05,5.0349750036418006e-05,0.000142566652022,1.9727031015596896e-05,54,2019-08-01
Satellite,9.409309363094964e-05,6.329378346773195e-05,0.0001593097695149,2.0118258628245162e-05,53,2019-09-01
Satellite,0.0001408979388029969,7.224017724791947e-05,0.0002423015101062,4.219216920257586e-05,54,2019-10-01
Satellite,0.0001486600685005063,8.540267566461213e-05,0.0002535302633682,4.128839168156348e-05,46,2019-11-01
Satellite,0.00013618165905718383,8.49528441251482e-05,0.0001984654180508,3.087902538810945e-05,49,2019-12-01
Satellite,0.00013873232420956658,4.849127184735497e-05,0.0002510967156414,4.2335462227060914e-05,49,2020-01-01
Satellite,0.0001477449933546848,8.4378925300753e-05,0.0002788679968519,4.219939740112974e-05,46,2020-02-01
Satellite,0.00013050940237071642,7.040273339953274e-05,0.0004238747846595,7.104951153921564e-05,47,2020-03-01
Satellite,8.11831716269233e-05,6.262326369269787e-05,0.0001013244014582,8.995979004834192e-06,50,2020-04-01
Satellite,8.079502808155595e-05,6.534317774182255e-05,9.473748753611436e-05,6.627889041056123e-06,53,2020-05-01
Satellite,0.0001003689593018191,7.35636640456645e-05,0.0001759613591614,2.08672651250963e-05,51,2020-06-01
Satellite,8.33304895127081e-05,4.754704426078959e-05,0.000134983472395,1.6118435744786374e-05,44,2020-07-01
Satellite,7.576437878684522e-05,5.0666386910210514e-05,0.0001146233356472,1.5009158395016055e-05,53,2020-08-01
Satellite,9.164273870045923e-05,6.407687033059323e-05,0.0001451377246957,2.0494851298523408e-05,49,2020-09-01
Satellite,0.00012927136982659174,7.280278503554042e-05,0.0002250925058192,3.99733377620534e-05,53,2020-10-01
Satellite,0.00013721265065829775,7.624847149687619e-05,0.0003044139463555,4.424766297601358e-05,50,2020-11-01
Satellite,0.0001878887530091021,0.0001098119672966,0.000423147710361,6.37064436131148e-05,47,2020-12-01
Satellite,0.00021472421925673062,0.000121569324443,0.0003843653534085,5.620709820048629e-05,49,2021-01-01
Satellite,0.0001878315058398065,0.0001063099630325,0.000437623374842,7.029995854772097e-05,46,2021-02-01
Satellite,0.000191913361665516,0.0001027752587105,0.0006212958240344,9.58628568262317e-05,50,2021-03-01
Satellite,0.00013764786112504217,7.667971658520415e-05,0.0002931215520526,5.0834187484971126e-05,53,2021-04-01
Satellite,0.00011144976822362417,7.03380486661271e-05,0.0002048291590461,2.5791414240338636e-05,54,2021-05-01
Satellite,9.891796502818178e-05,5.784281355149167e-05,0.0001510905860462,1.583430851137983e-05,49,2021-06-01
Satellite,0.00010149943987010579,6.622868993393166e-05,0.0001427571304541,2.0796658891599866e-05,54,2021-07-01
Satellite,9.116176398002677e-05,6.703432969699806e-05,0.0001306294883692,1.5036885262710144e-05,49,2021-08-01
Satellite,9.954102491808776e-05,7.014187576714911e-05,0.0001700819320645,2.204820765688184e-05,48,2021-09-01
Satellite,0.0001459895239314814,8.391523130909495e-05,0.000294993334764,4.492434534344228e-05,52,2021-10-01
Satellite,0.0001643293970283915,8.846071249486643e-05,0.0002800155171574,4.0474976156820367e-05,54,2021-11-01
Satellite,0.00014824814307134808,6.787686749330565e-05,0.0002709209204618,3.9533589670080216e-05,52,2021-12-01
Satellite,0.00017046155045611402,7.829406194751642e-05,0.0003109996298302,4.99636669035733e-05,49,2022-01-01
Satellite,0.00017412681095302444,0.0001017760005197,0.0004059673751716,6.82526095143691e-05,45,2022-02-01
Satellite,0.00014446719406586858,7.640774768017988e-05,0.0002885714614328,5.2247705401777486e-05,51,2022-03-01
Satellite,0.00011519263243630171,8.978776462701231e-05,0.000159864832198,1.6350230628687647e-05,49,2022-04-01
Satellite,9.421863138801896e-05,5.975192470940734e-05,0.0001261476895515,1.3376655314853294e-05,51,2022-05-01
Satellite,0.0001072047583729671,8.297784778362023e-05,0.0001579143551985,1.9086135762564737e-05,48,2022-06-01
Satellite,8.683442790546811e-05,2.527153264963792e-05,0.0001481421535715,2.709540161676611e-05,50,2022-07-01
Satellite,8.291378805027316e-05,5.3952132091949474e-05,0.0001397979125103,2.1085863113941296e-05,52,2022-08-01
Satellite,0.00010129189961679427,6.781709471432115e-05,0.0001762969389952,2.586199723591999e-05,51,2022-09-01
Satellite,0.00015893891706796317,8.578148579375808e-05,0.0003432322173271,5.1942595824833006e-05,51,2022-10-01
Satellite,0.00020610346575564782,0.0001244953835582,0.0003775947670735,5.1209678931674854e-05,46,2022-11-01
Satellite,0.00017349869687537014,0.0001087287570425,0.000388541031719,4.2515336095979676e-05,77,2022-12-01
Satellite,0.00016935883015009058,0.0001002233437397,0.0003842697813946,4.53064979002217e-05,170,2023-01-01
Satellite,0.00019652118930030374,0.0001053609099694,0.0003784710552725,5.406519925298876e-05,213,2023-02-01
Satellite,0.0001544517009063898,6.902628225652349e-05,0.0002766850631848,4.1740973828272074e-05,120,2023-03-01
Satellite,0.00012889822797008257,5.0672693167123545e-05,0.0002644855997795,3.210419469989962e-05,49,2023-04-01
Satellite,0.00011872840723267267,7.219091639855865e-05,0.0002477719466207,3.338859820643139e-05,50,2023-05-01
Satellite,0.00010286207039390623,6.22600097971867e-05,0.000143466128313,1.9792438242177837e-05,49,2023-06-01
Satellite,9.38067491412738e-05,6.71863878748964e-05,0.0001475932222092,1.931855526469415e-05,48,2023-07-01
Satellite,7.621610715575847e-05,5.817333964411469e-05,0.0001006917410104,1.1675150366258447e-05,51,2023-08-01
Satellite,0.00010866026294421819,7.415888075726048e-05,0.00018917898164,2.5240947639557166e-05,47,2023-09-01
Satellite,0.00016906570293075468,8.413400003969338e-05,0.0003132672496748,6.815179743603918e-05,49,2023-10-01
Satellite,0.00016248473434547292,0.0001020571420052,0.0003739232921649,5.3875663183615e-05,48,2023-11-01
Satellite,0.00013953832273214952,7.837528956865644e-05,0.0002317067256636,4.170702562801137e-05,53,2023-12-01
Satellite,0.00016095433926342943,0.0001036030097571,0.0003425687737377,5.442015664007645e-05,51,2024-01-01
Satellite,0.00014470000117493203,6.550593642263849e-05,0.0002626501955092,5.18515925053362e-05,50,2024-02-01
Satellite,0.00014008763135555315,8.044212572483714e-05,0.0002834920428122,4.846925019111498e-05,49,2024-03-01
Satellite,0.00011964522031044145,7.558389893831983e-05,0.0002254643272424,4.025873021359857e-05,46,2024-04-01
Satellite,0.000113384851456853,8.553720189402041e-05,0.000157744564734,1.817534785344697e-05,53,2024-05-01
Satellite,0.00010502488740889547,6.333372272416797e-05,0.0001450969229506,1.807792705635839e-05,51,2024-06-01
Satellite,8.873312583309117e-05,5.530387986847116e-05,0.0001454819542521,2.0441577018989464e-05,47,2024-07-01
Satellite,7.454497662656671e-05,5.535237096348095e-05,0.0001029577922418,1.0751753344140751e-05,53,2024-08-01
Satellite,8.538141078137162e-05,5.460094862951924e-05,0.0001224170923944,1.650718245156057e-05,50,2024-09-01
Satellite,0.00016140935012061533,3.4471450721253894e-05,0.0003161686320762,5.9183176563807756e-05,52,2024-10-01
Satellite,0.00017110474280349395,9.28912843602136e-05,0.0002573166644296,3.724297038248546e-05,46,2024-11-01
Satellite,0.000142771556796221,7.197561985511186e-05,0.0001863167177011,2.5134626608780715e-05,49,2024-12-01
Satellite,0.0001511490646500522,7.670811464779657e-05,0.0003352423030332,5.218264310866775e-05,51,2025-01-01
Satellite,0.00014374781022839927,9.306568244942548e-05,0.000226987969128,3.523309226950314e-05,51,2025-02-01
Satellite,0.00014979778690615657,8.511510749895145e-05,0.0002608862939315,5.32538923561749e-05,68,2025-03-01
Satellite,0.00011503023868294522,7.515081961175733e-05,0.0002405337818808,2.7022438143737254e-05,87,2025-04-01
Satellite,0.00011807126566653107,3.894635276282475e-05,0.0001494370485919,1.726253928034067e-05,80,2025-05-01
Satellite,9.914844134199295e-05,6.646541026206596e-05,0.0001393465268961,1.796346994463299e-05,59,2025-06-01
Satellite,8.264751794266433e-05,5.990131997964118e-05,0.0001044055097736,9.622588828460004e-06,54,2025-07-01
Satellite,8.271799724578975e-05,5.966840035401125e-05,0.0001205075708237,1.5580941066870934e-05,53,2025-08-01
Satellite,9.280440871698509e-05,6.215733822778097e-05,0.0001452918513677,1.7553274966086764e-05,63,2025-09-01
Satellite,0.00011490881305087862,6.637314682942859e-05,0.0002883371676497,4.3471147536841343e-05,56,2025-10-01
Satellite,0.00015195664433042107,7.877130140642592e-05,0.0002817540093915,4.5806767050621426e-05,47,2025-11-01
Satellite,0.000184912538997544,0.0001115452798099,0.0004106279060959,5.510431129248765e-05,50,2025-12-01
Satellite,0.00013560812102687185,7.355200388895481e-05,0.0002311012587866,3.258871702318801e-05,51,2026-01-01
Satellite,0.00014211386625955614,8.35074760974777e-05,0.0002365270382849,3.915625688778686e-05,48,2026-02-01
Satellite,0.00012196720289806497,8.158897748714229e-05,0.0002185924995654,2.8162112642789745e-05,35,2026-03-01
Thaltej,0.00010593250917056872,6.980744911190026e-05,0.0002101515845069,3.0861911174809874e-05,36,2018-07-01
Thaltej,8.957392606735327e-05,5.3104947276932085e-05,0.0002669904497452,3.7375269325674454e-05,40,2018-08-01
Thaltej,9.633266790527048e-05,5.868591404762149e-05,0.0001500233937541,2.291660122765687e-05,45,2018-09-01
Thaltej,0.00015253304669902298,8.567906151558535e-05,0.000261269902894,4.438333108277662e-05,46,2018-10-01
Thaltej,0.0001689335359507511,0.0001015729794744,0.0002782804149563,3.425529747583631e-05,45,2018-11-01
Thaltej,0.000175190120088805,7.487462888715064e-05,0.0003213371965102,5.180880625880316e-05,50,2018-12-01
Thaltej,0.00017159558650161987,7.661425314243255e-05,0.0003818778843753,5.333049289066214e-05,52,2019-01-01
Thaltej,0.00013612305196074138,7.472019078430748e-05,0.0002542818800097,4.5810767790713464e-05,44,2019-02-01
Thaltej,0.00012673705864896573,7.797146981111635e-05,0.0003395629755686,4.390995300968477e-05,50,2019-03-01
Thaltej,0.00011904713309612,8.04194787718704e-05,0.0002015638747252,2.5313665404979583e-05,54,2019-04-01
Thaltej,0.00010365318313912182,7.312363511573475e-05,0.0001433084980817,1.309351334264323e-05,54,2019-05-01
Thaltej,9.940788358884644e-05,6.629438884245331e-05,0.0001376470460094,1.2749814063995495e-05,47,2019-06-01
Thaltej,0.0001014223561227192,5.913325261721435e-05,0.0002023076554236,2.760876310485927e-05,46,2019-07-01
Thaltej,8.412193615636501e-05,5.11931830260437e-05,0.0001426594701055,1.9975494820722856e-05,54,2019-08-01
Thaltej,9.087115075531659e-05,6.918679961286911e-05,0.0001756118167087,2.0262276657013847e-05,53,2019-09-01
Thaltej,0.00013701364031136045,6.781605507253208e-05,0.0003206860696183,4.7536475335866995e-05,54,2019-10-01
Thaltej,0.00013959818968444177,8.326785786311397e-05,0.0002164483718737,3.8912313060188e-05,46,2019-11-01
Thaltej,0.00012297798765873076,7.585248386021703e-05,0.000190390485468,2.6896711480285407e-05,49,2019-12-01
Thaltej,0.0001288985395697681,4.9627006369340125e-05,0.0002412318572169,4.174106623336478e-05,49,2020-01-01
Thaltej,0.00013855486204827046,8.485539729008451e-05,0.0003667363166984,4.7516951499629863e-05,45,2020-02-01
Thaltej,0.00012555065099627204,6.596966700661908e-05,0.0004282414012946,6.888944671382566e-05,47,2020-03-01
Thaltej,7.959459812230831e-05,6.071376485038453e-05,0.0001038717448998,1.1380964569716696e-05,50,2020-04-01
Thaltej,7.877470989661614e-05,6.778517599436569e-05,8.958882153480169e-05,5.534951057230037e-06,53,2020-05-01
Thaltej,9.716107824633663e-05,7.108290449195846e-05,0.0001555663662392,1.899279175716662e-05,51,2020-06-01
Thaltej,8.246012988581225e-05,5.182622605341759e-05,0.0001358477360796,1.4535107470971083e-05,44,2020-07-01
Thaltej,7.271564069489488e-05,5.011638485798954e-05,0.0001034469552556,1.1571236587940978e-05,52,2020-08-01
